User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
886192,cardenaspamela,Performance become station personal central address level all course.,53,5,2695,FALSE,0,East Courtney,22-01-2023 5.45,why garden instead nice
676354,hpatterson,Them notice authority word hundred call.,18,4,572,FALSE,1,New Jasmine,29-07-2020 0.46,something before tell
126291,michele66,Cost us debate guy third smile but television.,0,0,988,TRUE,0,East Kimberly,16-12-2022 6.36,quite
321795,stephanievelez,Free race huge add himself movie second strategy.,26,3,6273,FALSE,1,Banksbury,10-10-2020 23.12,economic born positive hold professor
319616,ingramtodd,Do standard coach feeling soon fact statement future perhaps benefit.,10,0,5743,TRUE,0,Wrighttown,19-08-2020 8.40,wrong protect trade
217027,keithvalentine,Commercial world fast name she type month keep above price red fly.,3,1,8604,FALSE,1,Smithbury,21-03-2023 12.39,position
120475,toddmercer,Long firm exactly beat key you even nation.,57,2,9078,FALSE,0,East Daniel,23-06-2022 20.39,own
274545,brendanluna,Spring base me board know including.,16,5,8445,FALSE,1,Lake Adamberg,06-12-2021 8.18,also some see edge girl
777035,tina68,Total might glass walk play ago detail.,97,3,1973,FALSE,1,New Robin,08-10-2020 11.57,occur
626186,mrojas,Agree cause against quite challenge eat season choose writer top record simply image.,9,0,2808,TRUE,0,Allenton,23-12-2021 8.29,
523418,donna16,Mean tree somebody choice concern sound happy dinner democratic majority military stay.,42,2,6729,TRUE,1,Jameston,26-02-2022 5.40,point attack
973335,ohobbs,Development study oil movie difference lose wife of their.,1,0,242,TRUE,1,New Danielletown,06-01-2023 6.02,get pattern behavior stop
503464,brenda25,Sport just candidate few another good thought.,19,2,7698,FALSE,0,New Tracyview,27-10-2021 6.43,site involve
990093,kyle83,Specific exactly board assume least market nearly artist police true our leave something.,44,0,8184,FALSE,0,West Corey,22-07-2022 15.24,
767590,angelatran,Story cut idea charge report carry certainly bit window.,29,0,6938,TRUE,1,Robinville,25-05-2023 17.34,woman product me maybe training
663508,ksmith,Leader Mrs step theory five ok recent.,82,0,4770,TRUE,0,East Ronaldfort,21-11-2021 12.59,space travel nothing success
565061,ssmith,Partner behind stay cell television travel.,10,3,6662,TRUE,0,Lauraburgh,02-02-2023 4.42,capital law attention professor
211263,benjamin71,Dinner lot under down single into.,32,4,3681,TRUE,1,Jamesshire,22-04-2022 17.06,class leader
547180,ylewis,Arm shake suddenly culture before future training gas stuff national figure off.,88,3,771,TRUE,1,Port Reneeborough,30-12-2021 12.27,meeting mouth bar believe
515432,travissnyder,Point human they open sort western.,32,1,413,FALSE,0,New Rachaeltown,08-07-2020 20.03,trial
578315,mikebuck,Force despite night left vote hour soon network expect decade her discuss.,60,4,8666,FALSE,0,Karenmouth,30-08-2020 2.47,child little finally real five
779969,cristina99,All speak whether instead our about party situation peace source area Mr.,50,1,592,FALSE,0,Beverlyberg,13-02-2020 5.38,country best the film teach
676549,johnvaldez,Institution chair yourself dinner center issue near where cost somebody possible station natural loss.,86,0,6029,TRUE,0,Anaport,16-11-2020 5.25,air
465686,barry16,Site month total animal agree tough environmental against blood clear across step positive.,35,3,652,FALSE,1,Reyesbury,23-09-2022 12.12,
492009,caustin,Executive protect late state able information your push traditional maybe myself group ago.,39,4,2170,FALSE,1,Emilyborough,05-03-2022 22.08,hotel fight method
723086,elizabeth11,Best base apply see represent performance bank measure.,53,4,5819,FALSE,1,Tinamouth,01-12-2022 23.19,stop blue its
466630,oanderson,Employee paper sense lay design receive face sometimes.,25,2,5494,FALSE,1,Solisville,28-01-2020 21.53,however from serious
138010,jeffreycalhoun,Successful read color material education that provide.,41,0,1150,FALSE,1,Waltersmouth,26-06-2020 1.13,
777230,williamsadrian,Ago owner hold keep give population practice clearly recently future.,66,1,4496,TRUE,0,East Melissa,06-02-2020 12.50,because
656912,ricardo55,Car magazine conference ok admit spend on hope strategy them pressure chair.,52,2,2812,FALSE,1,Martinfort,13-04-2021 3.16,or
176604,pbailey,Inside allow loss those carry our want item son determine serious.,37,1,8041,FALSE,0,Smithshire,01-08-2020 12.15,research score response side
563196,stephanie40,Middle strong happen the budget magazine some.,13,0,7565,TRUE,0,West Taylorport,03-05-2023 8.33,like our ask movement yes
253127,smithjulie,So people two police style nor party.,12,0,2163,FALSE,1,Harrisberg,27-03-2020 8.26,
868698,scott29,Trial part card degree sound game clear meeting decade another those few.,55,1,6025,FALSE,0,Shannonberg,22-09-2020 3.15,this recent old
300154,michaelbrown,Bill interest property eye sense environment purpose property.,38,2,2861,TRUE,0,Pricemouth,03-07-2022 5.57,admit
829488,smithjose,Today indeed tend animal reflect until professor art dog themselves sort feeling nation.,43,4,453,TRUE,1,Donaldfurt,09-08-2020 17.54,into group film begin
421685,barnestoni,Media sign compare you address sea word raise out exactly.,11,0,7607,TRUE,0,North Joseph,13-11-2022 1.37,
706659,crystalhenderson,Her city chance rest food particularly.,52,5,8372,TRUE,1,North Tyler,13-02-2020 18.23,
187295,swebb,Body student color fund including manager yet course.,21,5,7593,FALSE,0,Bryantview,16-07-2021 23.56,plan
535133,ycoffey,Suffer what military reality party friend.,78,5,1091,TRUE,1,Nicoleview,25-03-2020 17.29,care read dream thing lay
430422,ubennett,Agent step act some leg theory event movie business.,23,2,3204,FALSE,1,Lake Gregg,26-09-2022 6.08,international suggest kind
492264,jessica76,Sister thousand though send teacher stock main hot.,64,4,9126,FALSE,0,Bakerfort,16-08-2021 6.08,order
665982,brian18,Reality hour evidence list heavy nor may.,95,4,5363,FALSE,1,Adamston,04-05-2020 17.47,
100898,thomastorres,Turn artist away account build thing dinner character second good like charge better.,73,1,3850,FALSE,1,Matthewchester,03-10-2021 20.23,today politics human
412170,dominicruiz,Where record receive travel lead police open move finish.,24,1,4142,FALSE,1,North Rileymouth,17-01-2023 8.51,program bill under
353248,amandabell,Southern responsibility risk tell amount citizen between move student including pressure fly analysis.,7,2,6578,TRUE,1,Bartonland,04-04-2021 22.59,crime
999784,anne28,Picture stop size leader write run purpose nearly more mission evening your.,26,0,5943,TRUE,1,Lake Jorge,20-12-2021 17.45,case
136668,norrismelissa,City police nor ever space allow behind rule have.,52,2,6974,FALSE,1,Williamhaven,27-01-2021 8.35,agree because find evening operation
886268,emilyedwards,Nation poor heavy either police ball everyone.,53,0,4213,FALSE,0,Port Susan,07-12-2022 3.45,activity coach city argue
244216,garciaselena,Management production laugh under treat quite impact themselves.,16,0,8632,FALSE,0,Jessicaville,24-02-2021 23.51,degree nature
414390,kaiserandrea,Lot within term space participant four Congress talk across range reason.,44,3,7464,FALSE,1,Cynthiaside,02-04-2023 23.17,least start office race
825044,noblechristopher,Table by help fast offer decade.,75,3,7242,TRUE,1,Port Lindsey,22-10-2022 8.48,
793349,millerteresa,Authority ahead meeting bring next continue central tell wrong hair dream.,63,2,8291,FALSE,0,Steelemouth,23-11-2020 23.32,century action
831576,gabrielahenry,Hear production experience story be oil arrive direction station term stop eight matter.,84,1,9232,TRUE,1,South Sierra,25-03-2021 14.22,factor the forward safe side
361977,tasha84,Ready sea imagine compare media election international act message.,42,3,2084,TRUE,0,Scottfurt,12-09-2022 3.52,seem
381743,paulavila,Course government national skin western onto own support protect different.,57,2,1630,FALSE,1,Port Jessicashire,06-05-2022 9.02,player morning suggest plant cost
367738,longroger,Community little low yeah administration boy line cut serious ago social ever.,12,2,729,TRUE,1,Grantland,12-08-2022 18.27,factor share
852903,heidi40,Parent memory far protect eat team.,53,3,2750,TRUE,0,East Victor,30-05-2021 6.43,perhaps realize agreement
326682,smithgarrett,Vote reason fire his sister price in involve.,55,3,9227,FALSE,0,East Johnborough,23-04-2023 3.35,current similar decision them
238569,blakedaugherty,First organization individual doctor read article set spring.,40,0,1231,TRUE,1,Lake Brandy,23-10-2020 5.26,opportunity community thousand race reveal
772208,fernandezjeffery,Radio son toward stock all gas.,13,5,2507,TRUE,0,Janetburgh,14-11-2020 2.06,middle appear
740708,lisamontes,Lot account space imagine majority recent world old Congress.,8,2,7851,FALSE,0,South Williamland,22-12-2022 12.18,
720305,michaelwu,Phone present assume strategy citizen civil conference.,31,2,7137,TRUE,1,New Stephenfurt,07-04-2021 20.46,commercial analysis skill add to
994496,lvasquez,Look woman because her theory section bring doctor always above.,67,4,1769,TRUE,0,Michaelmouth,26-08-2020 11.15,my computer also fear
945112,richardcarter,Away national reach experience there large front.,79,0,5677,TRUE,0,Stevensside,13-11-2021 1.56,TV policy such bit
647160,nbates,Last alone ready loss case quickly own.,17,2,9283,TRUE,0,Vaughnberg,24-05-2021 14.58,study actually sit story
143306,sharonmelton,Attack win finish of everything real charge citizen support ability ahead station crime.,56,5,230,TRUE,0,North Jeremiahstad,31-08-2022 18.25,media none small final personal
516432,onelson,Water national president model team image popular factor stuff.,69,4,5891,FALSE,0,Charlesmouth,31-01-2023 11.52,discuss nothing cold
987331,figueroaryan,These ever idea name reason purpose tonight four able place item guy all.,15,0,8046,TRUE,1,Melissaville,04-10-2022 8.36,Mr around sound vote himself
796146,william37,Least beat whom success whatever something prevent.,93,2,7672,FALSE,1,Nicoleport,10-07-2021 10.37,
845339,millerjimmy,Behind test college vote throughout force simple study matter current will be describe.,23,0,7190,TRUE,0,Neilberg,12-03-2020 12.50,girl democratic
706027,xpalmer,Star edge adult mention sport issue Mrs happen at.,0,0,355,FALSE,1,Jamesberg,10-10-2022 14.30,glass remain community
770009,michellebell,Government others rock born high focus rock.,79,1,3869,FALSE,1,Stephanieberg,16-05-2023 1.47,rich cause art clearly create
771002,ashley94,Officer poor drive southern great community save start despite.,13,3,7686,FALSE,1,Hughesview,18-02-2020 2.48,debate
384789,lucasleah,Better weight experience up whose task million garden agreement mention office training begin.,35,0,7681,FALSE,0,Susanmouth,20-06-2020 3.43,law sit ready
980576,dstephens,Machine animal green positive plan act wide hit.,80,3,9324,FALSE,1,Kingshire,01-02-2021 17.54,
829565,daniel44,Knowledge age also every sometimes rule music term enter.,49,1,735,TRUE,1,Lake Sarah,16-10-2022 13.23,college
397254,mejiajennifer,Music people board son past American morning difference natural party reason kitchen article.,17,1,607,TRUE,0,Melendezchester,25-09-2022 22.44,strategy
189962,jonestony,News skin employee forget commercial health sell.,32,3,2000,TRUE,0,Melissaview,08-01-2022 16.45,hot such parent
327259,julie61,Resource your together baby foreign every Mr form be.,80,5,206,FALSE,1,North Jenniferhaven,07-12-2021 12.09,
796453,ryanmathis,Least but space and full necessary many material.,67,5,5041,FALSE,0,Meganburgh,02-03-2020 11.01,head
606209,bonnieschwartz,Full institution sport debate bag performance left town.,34,0,8329,TRUE,1,Lake Michaelburgh,28-07-2022 12.26,couple establish
384748,angela26,Two try week affect religious investment director describe choose Democrat campaign dinner church.,13,0,4631,FALSE,0,East Melissa,19-09-2022 15.01,trip pattern network
671460,juliebryant,People they say others arrive successful ok idea.,26,0,9831,FALSE,0,Mistyland,20-12-2021 1.10,quite rate
883338,carpentersarah,Action them everyone song the grow upon add a.,11,4,4750,FALSE,0,Mariahville,06-11-2020 4.31,oil medical I good
756059,uhowell,Attorney sometimes kid her exist enjoy.,89,3,8988,TRUE,0,Jacksonton,22-03-2023 15.10,
852280,tina28,Or bring look account better crime local view must.,92,3,2312,FALSE,0,South Lisa,03-03-2022 23.42,
807784,alexisrodriguez,Next network quickly car next bit wonder.,88,2,1621,TRUE,1,Michaelstad,27-01-2022 15.37,region heavy usually central bar
839225,jonathanjohnson,Especially parent force herself candidate indicate morning just describe.,34,4,197,FALSE,1,West Travisborough,18-05-2020 1.46,
181593,swalker,Respond ability available international open benefit sea peace now hot.,60,5,2509,FALSE,0,North Andrewton,21-04-2022 22.00,stay report
332737,tclark,Term minute we detail cost door impact candidate.,77,2,2756,TRUE,1,Lake Lisa,04-03-2023 7.42,a room respond listen western
744902,ygarcia,Adult whether carry cell campaign morning wish.,11,2,1046,TRUE,1,Lake Angelachester,25-01-2023 17.26,idea anything pay data control
400919,nathanielclark,School modern never together race study where whom probably.,8,5,2586,TRUE,1,North Jennifershire,12-05-2020 13.53,option
206500,hudsondavid,Health happy car he later respond five.,57,3,9596,TRUE,0,West Shannon,04-06-2022 1.32,act woman open grow
203132,tbrown,Radio standard stage media open management anyone bank early.,6,1,9018,FALSE,1,Port Kimberly,30-05-2022 0.55,often probably middle
835372,donaldsonaaron,Grow organization likely often baby amount happy road.,34,1,2747,TRUE,0,Mariaview,10-03-2022 11.12,employee though here
